Time (EET),Open,High,Low,Close,Volume 
2024.05.28 08:00:00,67792.6,68063.8,67643,68063.8,0.04681
2024.05.28 09:00:00,68035,68106.4,67761.9,67984,0.0457
2024.05.28 10:00:00,67962.4,68056.5,67653.3,67686.9,0.04546
2024.05.28 11:00:00,67693.8,68274.3,67580.4,68163.7,0.04826
2024.05.28 12:00:00,68166.4,68480.7,68000.2,68309.4,0.05883
2024.05.28 13:00:00,68309.4,68868.6,68227.2,68556,0.06401
2024.05.28 14:00:00,68555.8,68628.5,68262.3,68365.5,0.05358
2024.05.28 15:00:00,68365.5,68588.9,68130.4,68169.9,0.05986
2024.05.28 16:00:00,68169.9,68507,67631.9,67757.5,0.07659
2024.05.28 17:00:00,67757.5,68290.9,67524.1,67953.3,0.07702
2024.05.28 18:00:00,67955.3,68504.9,67731.2,68365.6,0.07415
2024.05.28 19:00:00,68366.6,68493.8,67678.9,67684.9,0.06814
2024.05.28 20:00:00,67684.9,68198.8,67637.3,67729.5,0.06633
2024.05.28 21:00:00,67732.1,68013.7,67252.2,67814.6,0.04822
2024.05.28 22:00:00,67816.1,68637.2,67811.9,68401.8,0.05069
2024.05.28 23:00:00,68401.8,68584.5,68079.8,68274.8,0.04398
2024.05.29 00:00:00,68274.8,68556.5,68213.4,68350.2,0.02984
2024.05.29 01:00:00,68348.8,68674.1,68328.1,68653.9,0.02979
2024.05.29 02:00:00,68653.5,68662.6,68303.8,68387.1,0.03678
2024.05.29 03:00:00,68362.2,68620.4,68233.8,68452.3,0.03557
2024.05.29 04:00:00,68452,68715.1,68271.1,68537.3,0.04209
2024.05.29 05:00:00,68537.3,68962.9,68423.6,68657.2,0.05359
2024.05.29 06:00:00,68650.3,68916.2,68648.6,68789,0.05022
2024.05.29 07:00:00,68788.1,68957.7,68717.1,68801.3,0.03694
2024.05.29 08:00:00,68795.5,68850.5,68541.5,68558.8,0.0442
2024.05.29 09:00:00,68558.8,68711.6,68447.8,68479.8,0.04897
2024.05.29 10:00:00,68481.3,68578.8,67936.3,67952,0.06286
2024.05.29 11:00:00,67952,68038.8,67600.8,67845.1,0.06789
2024.05.29 12:00:00,67845.4,68017.8,67673.4,67880.4,0.06048
2024.05.29 13:00:00,67880.2,68054.4,67780.4,67965.4,0.05051
2024.05.29 14:00:00,67965.4,68028.6,67713.8,67737.3,0.0568
2024.05.29 15:00:00,67737.8,68068.3,67588.4,67883.7,0.06545
2024.05.29 16:00:00,67883.7,68303.4,67584.5,67874,0.07248
2024.05.29 17:00:00,67883.5,67973.7,67517.9,67624.7,0.06866
2024.05.29 18:00:00,67624.7,67849.2,67306.8,67368.1,0.06942
2024.05.29 19:00:00,67367,67759.5,67134.2,67534.4,0.06753
2024.05.29 20:00:00,67534.4,67688.6,67303.7,67587.8,0.05224
2024.05.29 21:00:00,67587.3,67624.6,67214.8,67366.5,0.05269
2024.05.29 22:00:00,67366.5,67748.5,67195.7,67242.3,0.06008
2024.05.29 23:00:00,67242.8,67470.1,67136.3,67442.5,0.05081
2024.05.30 00:00:00,67442.5,67761.7,67300.3,67667.6,0.03583
2024.05.30 01:00:00,67667.6,67779.5,67568,67647.9,0.03057
2024.05.30 02:00:00,67647.9,67772.4,67519.5,67609.5,0.03462
2024.05.30 03:00:00,67606.6,67863.6,67525,67552,0.04111
2024.05.30 04:00:00,67552,67880.9,67450.2,67847.5,0.05124
2024.05.30 05:00:00,67840.8,68201,67738.6,67909.3,0.04695
2024.05.30 06:00:00,67909.3,68188.9,67893.7,68088.1,0.04422
2024.05.30 07:00:00,68090.7,68465,67946.9,68136.7,0.04594
2024.05.30 08:00:00,68136.7,68218.5,67952,68120.6,0.04859
2024.05.30 09:00:00,68120.6,68209.3,67755.2,67843.4,0.06179
2024.05.30 10:00:00,67843.4,68045.4,67540.6,67599.5,0.06233
2024.05.30 11:00:00,67600.8,67771,67138.3,67690.5,0.06983
2024.05.30 12:00:00,67690.5,67774.7,67471.3,67747,0.05234
2024.05.30 13:00:00,67747,68003.5,67545.5,67949.4,0.05112
2024.05.30 14:00:00,67947.9,68104.1,67804.3,67824.2,0.05094
2024.05.30 15:00:00,67822.2,68348.8,67742.8,68141.2,0.0644
2024.05.30 16:00:00,68142.2,68700.2,68048.2,68639.3,0.06735
2024.05.30 17:00:00,68639.3,68834.3,68283.1,68376.7,0.06681
2024.05.30 18:00:00,68376.7,68623.3,68163.6,68551.3,0.06323
2024.05.30 19:00:00,68549.7,68725.3,68410.3,68703,0.05736
2024.05.30 20:00:00,68701.9,69554.7,68681.4,69378.8,0.06981
2024.05.30 21:00:00,69381.3,69453.7,69124.8,69402.1,0.05701
2024.05.30 22:00:00,69402,69404.4,68475.3,68707.1,0.05974
2024.05.30 23:00:00,68702.7,68707.7,68091.3,68507.1,0.0594
2024.05.31 00:00:00,68507.1,68548.2,68337.9,68429.9,0.03474
2024.05.31 01:00:00,68429.9,68451.4,68268.6,68332.8,0.0294
2024.05.31 02:00:00,68332.8,68529.8,68285.1,68378.1,0.03997
2024.05.31 03:00:00,68378.1,68491.9,68296.8,68477.2,0.04845
2024.05.31 04:00:00,68477,68642.6,68340.8,68456.2,0.05894
2024.05.31 05:00:00,68456.6,68741.8,68446.7,68550.6,0.04673
2024.05.31 06:00:00,68550.6,68643.2,68499.4,68558.1,0.03433
2024.05.31 07:00:00,68558.1,68668.8,68494.8,68536.6,0.03988
2024.05.31 08:00:00,68535.6,68549.9,68319.7,68460.7,0.04815
2024.05.31 09:00:00,68460.7,68490.8,68259.8,68295.3,0.04841
2024.05.31 10:00:00,68300,68443.2,68111.6,68207.5,0.05112
2024.05.31 11:00:00,68207.5,68334,68153.4,68167.3,0.05047
2024.05.31 12:00:00,68167.5,68225.2,67903,67955.8,0.05828
2024.05.31 13:00:00,67955.8,68336.9,67940.7,68331,0.0588
2024.05.31 14:00:00,68331.3,68466.6,68279.9,68353.9,0.05905
2024.05.31 15:00:00,68353.8,69059.9,68321.8,68649.7,0.06681
2024.05.31 16:00:00,68649.7,68826.1,68045.3,68089.5,0.06627
2024.05.31 17:00:00,68089.5,68106.1,67243.6,67466.8,0.07775
2024.05.31 18:00:00,67467.1,67534.9,67177.5,67186.9,0.06648
2024.05.31 19:00:00,67186.9,67353.4,66652.1,67180.4,0.06638
2024.05.31 20:00:00,67181.7,67487.3,67133.2,67321.5,0.05169
2024.05.31 21:00:00,67321.3,67441.3,67137.9,67375.4,0.03991
2024.05.31 22:00:00,67375.4,68023.9,67303.4,67599.9,0.04884
2024.05.31 23:00:00,67701.7,67831.8,67600.2,67729.2,0.03125
2024.06.01 00:00:00,67694.1,67700.5,67502.6,67553.6,0.01234
2024.06.01 01:00:00,67553.7,67651.8,67553.7,67598.3,0.00265
2024.06.01 02:00:00,67585.7,67601.7,67215.7,67537.6,0.01231
2024.06.01 03:00:00,67538.2,67690.3,67488.5,67644.5,0.01221
2024.06.01 04:00:00,67641.2,67708.9,67436.4,67565.5,0.01244
2024.06.01 05:00:00,67565.6,67738.7,67538.1,67726.8,0.00835
2024.06.01 06:00:00,67726.8,67774.9,67626,67732.2,0.0071
2024.06.01 07:00:00,67727.1,67781.4,67671.7,67687.4,0.00784
2024.06.01 08:00:00,67687.7,67817.2,67603,67698.6,0.00729
2024.06.01 09:00:00,67698.6,67742.5,67615.1,67703.3,0.00755
2024.06.01 10:00:00,67704.7,67748.4,67572.8,67636.3,0.00858
2024.06.01 11:00:00,67633.4,67751.7,67609.2,67710.6,0.00807
2024.06.01 12:00:00,67707.2,67757.2,67642.8,67721.3,0.00789
2024.06.01 13:00:00,67721.8,67763.9,67635,67640,0.0054
2024.06.01 14:00:00,67641.1,67710.7,67639.1,67670.2,0.0049
2024.06.01 15:00:00,67670.7,67885.4,67646.2,67723.5,0.00781
2024.06.01 16:00:00,67722.4,67851.1,67701.2,67701.2,0.00792
2024.06.01 17:00:00,67701.4,67871,67660.9,67804.8,0.00998
2024.06.01 18:00:00,67805.1,67831.3,67676.9,67694.7,0.00624
2024.06.01 19:00:00,67697.7,67740.7,67615.6,67712.7,0.00694
2024.06.01 20:00:00,67713,67845.1,67576.6,67782.1,0.00799
2024.06.01 21:00:00,67782.2,67832.8,67731.6,67775.5,0.00705
2024.06.01 22:00:00,67779.3,67801.1,67694.2,67760.5,0.00729
2024.06.01 23:00:00,67753.1,67813.5,67705.2,67810.1,0.00838
2024.06.02 00:00:00,67805.4,67849.1,67748.5,67791.5,0.02882
2024.06.02 01:00:00,67770.4,67906.9,67746.3,67802.3,0.0437
2024.06.02 02:00:00,67802.3,67854.9,67761.7,67799.3,0.03597
2024.06.02 03:00:00,67800.4,67924.4,67769.2,67917.9,0.04793
2024.06.02 04:00:00,67917.9,67933.4,67715.4,67777.2,0.04231
2024.06.02 05:00:00,67777.2,67841.3,67663.7,67745.4,0.04169
2024.06.02 06:00:00,67745.6,67832.3,67740.1,67825.8,0.02403
2024.06.02 07:00:00,67825.8,67851.2,67754,67843.4,0.02264
2024.06.02 08:00:00,67843.8,67887.6,67743.5,67765.6,0.02139
2024.06.02 09:00:00,67765.6,67856.4,67761.6,67849.4,0.02969
2024.06.02 10:00:00,67849.4,67860.6,67740.3,67757.5,0.02785
2024.06.02 11:00:00,67757.5,67823.2,67711.3,67786.6,0.02767
2024.06.02 12:00:00,67788.3,67800.7,67431.1,67555.3,0.05778
2024.06.02 13:00:00,67555.5,67597.2,67415.5,67567.1,0.04494
2024.06.02 14:00:00,67566.8,68314.7,67514.7,68271.4,0.06369
2024.06.02 15:00:00,68271,68304.2,67882.1,67973.7,0.09241
2024.06.02 16:00:00,67973.7,68236.9,67839.2,68198.9,0.0803
2024.06.02 17:00:00,68196.3,68471.4,68086.6,68251.1,0.09055
2024.06.02 18:00:00,68251.5,68308,68029.4,68179.4,0.06719
2024.06.02 19:00:00,68179.4,68231.1,68021.1,68129.4,0.05851
2024.06.02 20:00:00,68129.4,68130.3,67880,67918.9,0.06388
2024.06.02 21:00:00,67918.2,67918.2,67520.5,67734.1,0.08805
2024.06.02 22:00:00,67734.3,67830.6,67338.6,67780.8,0.06101
2024.06.02 23:00:00,67779.5,67875,67625.5,67873.8,0.06113
2024.06.03 00:00:00,67868.6,67940,67782.2,67837,0.00835
2024.06.03 01:00:00,67837.4,68006.4,67825.5,67939.8,0.02632
2024.06.03 02:00:00,67940.3,68022.7,67764.2,67770.8,0.04227
2024.06.03 03:00:00,67770.8,67896.7,67625.2,67815.3,0.04754
2024.06.03 04:00:00,67815.3,68541.3,67804.7,68456.1,0.05795
2024.06.03 05:00:00,68456.1,68817.5,68406.6,68422,0.05126
2024.06.03 06:00:00,68422,68527.2,68218.2,68394.2,0.0472
2024.06.03 07:00:00,68394.2,68597.8,68293.4,68509.9,0.04471
2024.06.03 08:00:00,68507.7,68783.1,68443.4,68701.5,0.04528
2024.06.03 09:00:00,68701.5,69255.8,68630.1,69036.7,0.05708
2024.06.03 10:00:00,69037.7,69189.5,68830.9,68912.7,0.05147
2024.06.03 11:00:00,68912.6,69345.8,68912.6,69158,0.05771
2024.06.03 12:00:00,69158,69202.1,68926.8,69031.5,0.0456
2024.06.03 13:00:00,69031.5,69197.3,68911.7,68939,0.04226
2024.06.03 14:00:00,68939,69272.8,68883.3,69102.4,0.04643
2024.06.03 15:00:00,69102.4,69791.9,69102.4,69786.3,0.05906
2024.06.03 16:00:00,69789.3,70296.1,69572.5,69846.7,0.06028
2024.06.03 17:00:00,69844.3,70106.6,68586.3,68797,0.06759
2024.06.03 18:00:00,68797,69645.4,68790.2,69630.6,0.06449
2024.06.03 19:00:00,69636.8,69733.4,68936.4,69104,0.0665
2024.06.03 20:00:00,69104,69422.9,68826.6,69295.7,0.06069
2024.06.03 21:00:00,69295.7,69471.6,69197.5,69306.9,0.05111
2024.06.03 22:00:00,69315.1,69331.3,69044.8,69221.3,0.05593
2024.06.03 23:00:00,69221.3,69530,69128.8,69129.4,0.05129
2024.06.04 00:00:00,69129.3,69219.3,68951.8,69106.9,0.0333
2024.06.04 01:00:00,69106.9,69166.4,68847,69073.5,0.02999
2024.06.04 02:00:00,69073.5,69087.8,68768.1,68833.7,0.04244
2024.06.04 03:00:00,68832.3,69112.7,68698.6,69028.4,0.05527
2024.06.04 04:00:00,69028.4,69241.7,68928.8,69236,0.04884
2024.06.04 05:00:00,69231.8,69339,69106.5,69156.8,0.04792
2024.06.04 06:00:00,69156.8,69375.8,69138.1,69180.8,0.04396
2024.06.04 07:00:00,69180.8,69284.9,69069.2,69076.8,0.04348
2024.06.04 08:00:00,69076.8,69166.8,68930.8,68973.3,0.04235
2024.06.04 09:00:00,68973.3,69058.4,68768.4,68928.4,0.05348
2024.06.04 10:00:00,68928.4,69083.3,68913.5,69029.6,0.04473
2024.06.04 11:00:00,69030.4,69204.5,68846.3,68855.9,0.05063
2024.06.04 12:00:00,68855.9,68914.1,68587.3,68729.8,0.05931
2024.06.04 13:00:00,68729.7,68965.3,68712.7,68904.5,0.04629
2024.06.04 14:00:00,68904.5,69035.9,68855.3,68970.8,0.04964
2024.06.04 15:00:00,68970.3,69191.1,68860.3,68953.9,0.05952
2024.06.04 16:00:00,68953.9,69835.9,68951.5,69565.4,0.06741
2024.06.04 17:00:00,69565.4,70133.9,69358.7,69690.3,0.06996
2024.06.04 18:00:00,69690.9,70526.5,69499.6,70484.5,0.06346
2024.06.04 19:00:00,70489.8,71046,70444.8,70857.9,0.12537
2024.06.04 20:00:00,70853.6,70901.3,70417.8,70615.9,0.07395
2024.06.04 21:00:00,70618.5,71110,70618.5,70757.4,0.10632
2024.06.04 22:00:00,70764.8,70782.3,70134,70481.7,0.07439
2024.06.04 23:00:00,70481.7,70596.8,70214.7,70455.8,0.04596
2024.06.05 00:00:00,70455.8,70666,70388.9,70662.4,0.02504
2024.06.05 01:00:00,70663.8,70783.3,70551.9,70619.2,0.02741
2024.06.05 02:00:00,70618.2,70659.2,70458,70583.9,0.05028
2024.06.05 03:00:00,70583.8,70940.3,70472.8,70836.9,0.05457
2024.06.05 04:00:00,70838.9,71298.9,70715.4,71021.3,0.06327
2024.06.05 05:00:00,71018.7,71186.5,70719.4,70883.4,0.05135
2024.06.05 06:00:00,70887.2,71025.7,70824.2,70990.8,0.05359
2024.06.05 07:00:00,70988.5,71272.8,70870.8,71208.9,0.04064
2024.06.05 08:00:00,71208.9,71229.6,70935.8,71037.8,0.03714
2024.06.05 09:00:00,71037.9,71175.3,70891.9,71146.5,0.05204
2024.06.05 10:00:00,71146.8,71396.3,71057.3,71233.2,0.04995
2024.06.05 11:00:00,71231.2,71266.7,70925.3,70962.9,0.0419
2024.06.05 12:00:00,70962.9,71067.4,70872.3,70933.5,0.03508
2024.06.05 13:00:00,70935.1,70950.4,70768.6,70827.3,0.0496
2024.06.05 14:00:00,70827.3,71121.6,70737.8,70999.7,0.04128
2024.06.05 15:00:00,70998.8,71135.4,70683.5,70977.1,0.0559
2024.06.05 16:00:00,70977.1,71191.3,70636.9,70769.3,0.05861
2024.06.05 17:00:00,70764.6,71105.7,70413.5,70912.8,0.08148
2024.06.05 18:00:00,70912.7,71755.4,70824.5,71632.9,0.11253
2024.06.05 19:00:00,71628.9,71789.8,71335.1,71360.8,0.11015
2024.06.05 20:00:00,71362,71753,71288.3,71682.8,0.0685
2024.06.05 21:00:00,71683.3,71781.1,70936.3,71135.8,0.07064
2024.06.05 22:00:00,71135.3,71454.4,70905.9,71320.9,0.08652
2024.06.05 23:00:00,71320.9,71404.1,71208.7,71248.4,0.08911
2024.06.06 00:00:00,71258.4,71264.3,71081.6,71190.1,0.03796
2024.06.06 01:00:00,71183.5,71322.1,71139.4,71192.2,0.02738
2024.06.06 02:00:00,71188.6,71331.8,70795.5,71151.7,0.08368
2024.06.06 03:00:00,71151.7,71224.5,70997.3,71059.9,0.05319
2024.06.06 04:00:00,71053.6,71228,70943.4,71175.3,0.04922
2024.06.06 05:00:00,71176.4,71282.9,71147.2,71208.4,0.03626
2024.06.06 06:00:00,71234.6,71236.9,71062.4,71104.1,0.02757
2024.06.06 07:00:00,71104,71153.1,70955.9,71107.5,0.03962
2024.06.06 08:00:00,71107.1,71137.4,70854.2,70934.5,0.0429
2024.06.06 09:00:00,70931.3,71072,70848.9,70940.1,0.03773
2024.06.06 10:00:00,70937.6,71102.2,70904.6,71055.8,0.03894
2024.06.06 11:00:00,71055.6,71073.5,70926.4,70953.5,0.03798
2024.06.06 12:00:00,70954.5,71174,70947.1,71013.5,0.03417
2024.06.06 13:00:00,71015.2,71046.4,70933.2,71025.6,0.0257
2024.06.06 14:00:00,71025.7,71210.1,70950.1,71183.4,0.05169
2024.06.06 15:00:00,71183.4,71465.7,71072.2,71198,0.06886
2024.06.06 16:00:00,71196.5,71539,71014.4,71139.7,0.06449
2024.06.06 17:00:00,71139.7,71534.6,71038.8,71490,0.06425
2024.06.06 18:00:00,71487.3,71679.3,71266.6,71321.9,0.06098
2024.06.06 19:00:00,71322.4,71401.3,70846.6,70983.8,0.06569
2024.06.06 20:00:00,70988.4,71250.9,70823.3,71120.4,0.05164
2024.06.06 21:00:00,71120.4,71183.6,70896.8,71088.4,0.04937
2024.06.06 22:00:00,71088.4,71095,70479.3,70500,0.05769
2024.06.06 23:00:00,70496.7,70749.1,70149.3,70723.2,0.05371
2024.06.07 00:00:00,70723.1,70855.3,70667.4,70757.7,0.02876
2024.06.07 01:00:00,70757.7,70917.3,70684,70885.5,0.02966
2024.06.07 02:00:00,70885.2,70967.2,70765.9,70802.6,0.04646
2024.06.07 03:00:00,70802.6,70900.3,70759.8,70892.8,0.04602
2024.06.07 04:00:00,70892.8,70925,70689.4,70868.3,0.04571
2024.06.07 05:00:00,70868.3,70889.3,70687.2,70843.8,0.04472
2024.06.07 06:00:00,70828.9,71035.4,70768.9,71017.3,0.04977
2024.06.07 07:00:00,71017.3,71266.4,70999.3,71239.9,0.04913
2024.06.07 08:00:00,71239.9,71465.2,71193,71335.8,0.04866
2024.06.07 09:00:00,71335.9,71386.1,71192.1,71279.9,0.03642
2024.06.07 10:00:00,71280.7,71321.2,71079.9,71112.9,0.04785
2024.06.07 11:00:00,71112.9,71198.9,71039.5,71111.1,0.03679
2024.06.07 12:00:00,71111.1,71306.1,71039.8,71295.1,0.03873
2024.06.07 13:00:00,71295.1,71476.7,71209.9,71364.7,0.03869
2024.06.07 14:00:00,71364.7,71710.3,71304.1,71708.3,0.04107
2024.06.07 15:00:00,71707.8,71994.7,70637.3,71217.8,0.07146
2024.06.07 16:00:00,71220.5,71676,71071.9,71538.5,0.0652
2024.06.07 17:00:00,71520.2,71581.8,71152.5,71416.5,0.06066
2024.06.07 18:00:00,71415.4,71415.4,70863,71093.4,0.06222
2024.06.07 19:00:00,71101.8,71225.4,70783.4,70867.6,0.05126
2024.06.07 20:00:00,70854.4,70862.2,69697.5,69697.5,0.06072
2024.06.07 21:00:00,69816.1,69816.1,68450.1,69116.2,0.09864
2024.06.07 22:00:00,69113.1,69435.9,68743.5,69248.2,0.07225
2024.06.07 23:00:00,69292.2,69360.2,69025.5,69299.6,0.05485
2024.06.08 00:00:00,69342.2,69415,69229.5,69278.1,0.00942
2024.06.08 01:00:00,69275.4,69563.9,69215.1,69543,0.00842
2024.06.08 02:00:00,69543,69543,69353.1,69389.7,0.008
2024.06.08 03:00:00,69391.8,69511.7,69325.2,69420.8,0.00805
2024.06.08 04:00:00,69420.8,69507.1,69321.9,69499.2,0.0071
2024.06.08 05:00:00,69498.8,69498.8,69413.1,69456.2,0.00484
2024.06.08 06:00:00,69455.9,69484.5,69455.9,69465.9,0.00022
2024.06.08 07:00:00,69365.1,69413.2,69303,69344.5,0.00146
2024.06.08 08:00:00,69341.1,69377.8,69265.1,69327.1,0.00615
2024.06.08 09:00:00,69322.6,69449.7,69304.2,69344.2,0.00438
2024.06.08 10:00:00,69344.2,69611.7,69344.2,69611.7,0.0101
2024.06.08 11:00:00,69601.8,69610.6,69410.5,69473.2,0.0238
2024.06.08 12:00:00,69475.2,69517.7,69416.3,69481.8,0.02486
2024.06.08 13:00:00,69482.1,69521.5,69387.9,69494.9,0.03442
2024.06.08 14:00:00,69494.8,69545.4,69352.5,69402.5,0.04296
2024.06.08 15:00:00,69402.3,69456.9,69311.1,69379.6,0.0365
2024.06.08 16:00:00,69379.3,69455.5,69189.2,69454.4,0.03818
2024.06.08 17:00:00,69455.4,69493.3,69342.3,69492.9,0.02857
2024.06.08 18:00:00,69493.3,69526.9,69458.3,69467.9,0.02597
2024.06.08 19:00:00,69467.8,69505.3,69355.2,69426.8,0.02888
2024.06.08 20:00:00,69426.7,69510.2,69389.1,69484.8,0.02707
2024.06.08 21:00:00,69484.5,69522.3,69475.4,69495.1,0.02074
2024.06.08 22:00:00,69495.6,69523.5,69468.4,69502.5,0.01847
2024.06.08 23:00:00,69501.7,69521.7,69358.2,69404.3,0.01588
2024.06.09 00:00:00,69426.5,69459.4,69370.9,69442.3,0.01486
2024.06.09 01:00:00,69459.7,69459.7,69331.8,69371.5,0.01957
2024.06.09 02:00:00,69371.1,69381.8,69335.3,69352,0.02333
2024.06.09 03:00:00,69351.7,69365.2,69289.2,69318.1,0.01249
2024.06.09 04:00:00,69317.9,69368,69282.9,69341.6,0.01775
2024.06.09 05:00:00,69342.4,69342.9,69206.1,69215.5,0.01493
2024.06.09 06:00:00,69217,69325.3,69188.6,69302.8,0.01566
2024.06.09 07:00:00,69303.3,69355.4,69285.6,69346.9,0.0121
2024.06.09 08:00:00,69347.6,69399.5,69284.1,69341.9,0.01481
2024.06.09 09:00:00,69341.8,69462,69334.8,69454.6,0.01324
2024.06.09 10:00:00,69454.7,69477.1,69325.1,69336.4,0.01305
2024.06.09 11:00:00,69337.2,69401.3,69322.3,69382.5,0.0147
2024.06.09 12:00:00,69382.8,69438.2,69371.4,69399.4,0.01156
2024.06.09 13:00:00,69399.7,69414,69371.1,69388.6,0.01357
2024.06.09 14:00:00,69387.5,69424.9,69377.3,69410,0.01677
2024.06.09 15:00:00,69409.8,69789.2,69401.1,69751.8,0.02403
2024.06.09 16:00:00,69750.3,69798.7,69313.2,69496.9,0.04507
2024.06.09 17:00:00,69496.6,69589.2,69320.6,69525.4,0.02755
2024.06.09 18:00:00,69526.1,69624.5,69480.1,69559.3,0.03348
2024.06.09 19:00:00,69559.2,69665.8,69546.1,69662,0.03422
2024.06.09 20:00:00,69662.2,69730.9,69614.7,69698.7,0.02862
2024.06.09 21:00:00,69698.5,69854.2,69666,69772.1,0.04304
2024.06.09 22:00:00,69771.6,69883.2,69694.5,69750.8,0.03917
2024.06.09 23:00:00,69751.1,69768.5,69638.6,69726.7,0.02489
2024.06.10 00:00:00,69747,69879.9,69669.2,69796.1,0.00426
2024.06.10 01:00:00,69799.1,69838.4,69647.8,69663,0.01815
2024.06.10 02:00:00,69663.5,69722.4,69617.2,69677.6,0.02094
2024.06.10 03:00:00,69677.4,69689.4,69469.3,69584.3,0.03209
2024.06.10 04:00:00,69584.3,69718.5,69546.7,69646.9,0.0242
2024.06.10 05:00:00,69646.9,69838.3,69624.4,69740.2,0.02425
2024.06.10 06:00:00,69740.2,69788.8,69603.3,69639.2,0.03218
2024.06.10 07:00:00,69639.2,69691.9,69556.4,69686.2,0.02397
2024.06.10 08:00:00,69680.4,69684.7,69556,69590.9,0.03098
2024.06.10 09:00:00,69590.9,69632.2,69368.2,69451.1,0.04158
2024.06.10 10:00:00,69451.1,69517.5,69282.6,69322.3,0.04941
2024.06.10 11:00:00,69321.9,69517.7,69308.9,69411.8,0.03909
2024.06.10 12:00:00,69411.9,69479.1,69207.2,69457.3,0.03714
2024.06.10 13:00:00,69457.8,69478.6,69368.5,69453.7,0.02971
2024.06.10 14:00:00,69452.3,69558.2,69351.3,69485.5,0.0317
2024.06.10 15:00:00,69485.2,69529.8,69345.4,69385,0.03024
2024.06.10 16:00:00,69385,69524.8,69239.6,69425,0.04507
2024.06.10 17:00:00,69425,69688.7,69315.2,69687.1,0.048
2024.06.10 18:00:00,69687,70208,69629.1,70090.7,0.05758
2024.06.10 19:00:00,70093.7,70127.2,69756.6,70009.1,0.0526
2024.06.10 20:00:00,70010.1,70089.5,69783.3,70063.8,0.03918
2024.06.10 21:00:00,70063.4,70145.3,69758,69879.6,0.04088
2024.06.10 22:00:00,69879.6,69879.6,69409,69527.4,0.04918
2024.06.10 23:00:00,69529.8,69711,69360.4,69637.9,0.04185
2024.06.11 00:00:00,69637.9,69701.3,69544.8,69600.3,0.01653
2024.06.11 01:00:00,69600.3,69610.4,69425,69502.2,0.01713
2024.06.11 02:00:00,69502.1,69568.2,69408.9,69541.8,0.03259
2024.06.11 03:00:00,69541.8,69589.9,69411.2,69417.8,0.03886
2024.06.11 04:00:00,69418.3,69525.2,68502.5,68739.6,0.04784
2024.06.11 05:00:00,68739.6,68916.9,67924.7,68266.9,0.0724
2024.06.11 06:00:00,68266.9,68492.3,68168.3,68462.3,0.04593
2024.06.11 07:00:00,68459.8,68459.8,67650.8,68031.8,0.0633
2024.06.11 08:00:00,68031.8,68065.6,67669.8,67904.2,0.05532
2024.06.11 09:00:00,67903.9,67970.8,67344.3,67686.4,0.05258
2024.06.11 10:00:00,67686.4,67852.3,67532.3,67569.7,0.04423
2024.06.11 11:00:00,67569.7,67647.9,67292.8,67519.4,0.04927
2024.06.11 12:00:00,67518.8,67664.2,66899.2,67086.1,0.05479
2024.06.11 13:00:00,67087.6,67285,66760.6,66947.7,0.05577
2024.06.11 14:00:00,66947.7,67095,66742.2,66866.9,0.05215
2024.06.11 15:00:00,66865.5,67152.1,66771.5,67034.4,0.04993
2024.06.11 16:00:00,67034.4,67275.2,66587.9,66811.9,0.05854
2024.06.11 17:00:00,66811.4,67107.8,66769.1,66846.2,0.05986
2024.06.11 18:00:00,66846.2,67081.4,66101.3,66245.7,0.07427
2024.06.11 19:00:00,66245.7,66738.1,66186.3,66495.1,0.06641
2024.06.11 20:00:00,66495.1,66806.7,66196.8,66787.2,0.06254
2024.06.11 21:00:00,66787.2,67256.6,66671.6,67156,0.06588
2024.06.11 22:00:00,67155.6,67629.9,67106.3,67433.9,0.07415
2024.06.11 23:00:00,67434,67533.3,67217.1,67326.2,0.0431
2024.06.12 00:00:00,67326.2,67427.6,67226.2,67427.6,0.01988
2024.06.12 01:00:00,67424.6,67610.8,67351.6,67399.7,0.02124
2024.06.12 02:00:00,67402.1,67613.5,67346.9,67365.6,0.03672
2024.06.12 03:00:00,67357.1,67463.9,67216.1,67228.5,0.03703
2024.06.12 04:00:00,67228.5,67276,66941.8,67200.6,0.04659
2024.06.12 05:00:00,67200.6,67616.7,67146.4,67437,0.04923
2024.06.12 06:00:00,67437,67511.3,67344,67433.1,0.03819
2024.06.12 07:00:00,67433.1,67613.7,67412.4,67491.7,0.04486
2024.06.12 08:00:00,67497.7,67524.2,67223.7,67269.3,0.03582
2024.06.12 09:00:00,67269.3,67409.4,67269.3,67306.2,0.04525
2024.06.12 10:00:00,67306.2,67522,67266.6,67473.1,0.04773
2024.06.12 11:00:00,67473.1,67557.5,67400,67427.2,0.03829
2024.06.12 12:00:00,67427.9,67823.6,67377.8,67781,0.03758
2024.06.12 13:00:00,67781.1,68073.4,67781.1,68021.8,0.05018
2024.06.12 14:00:00,68020.6,68041.4,67750.3,67810.8,0.0419
2024.06.12 15:00:00,67810.8,69504.1,67768.5,69371.3,0.08189
2024.06.12 16:00:00,69372.7,69683,69132.1,69363.1,0.05625
2024.06.12 17:00:00,69363.2,70021.9,69341.7,70003.5,0.10488
2024.06.12 18:00:00,70003,70039.8,69594.6,69780.9,0.14544
2024.06.12 19:00:00,69780.8,69830.4,69326.6,69653.8,0.07656
2024.06.12 20:00:00,69653.8,69904.3,69523.6,69844.3,0.10173
2024.06.12 21:00:00,69844.3,69849.5,68628,68868.3,0.21925
